行 ID,订单ID,产品id,客户 ID,发货日期,国家,地区,城市,子类别,客户名称,省/自治区,类别,细分,订单日期,销售经理,利润,折扣,数量,是否退回,计划发货天数,销售额,实际发货时间,利润异常值标记,是否超时,销售额异常值标记
9267,3656854,秋装—秋裤—4759,郝婷-21055,2025-11-26,中国,华东,上海,秋裤,郝婷,上海,秋装,消费者,2025-11-22,杨洪光,113.68,0,1,0,6,1137.22,4,0,-1,0
9268,3722391,冬装—棉袜—4429,李丽-17365,2025-11-26,中国,西南,重庆,棉袜,李丽丽,重庆,冬装,消费者,2025-11-22,姜伟,12.88,0,2,0,6,259.28,4,0,-1,0
9269,5679752,冬装—手套—0574,彭绅-19975,2025-11-27,中国,华东,洛阳,手套,彭绅,福建,冬装,公司,2025-11-22,杨洪光,76.44,0,2,0,3,479.36,5,0,1,0
9270,5592498,冬装—围巾—1047,徐谙-18895,2025-11-27,中国,华北,济宁,围巾,徐谙,内蒙古,冬装,消费者,2025-11-22,张怡莲,35.56,0,2,0,6,447.72,5,0,-1,0
9271,1826929,冬装—围巾—1047,殷昌-11080,2025-11-28,中国,中南,梅州,围巾,殷昌,广东,冬装,消费者,2025-11-22,王倩倩,66.92,0,2,0,6,163.24,6,0,0,0
9272,5082514,夏装—短袖—1460,陈昌-11035,2025-11-28,中国,华北,乌海,短袖,陈昌,内蒙古,夏装,消费者,2025-11-22,张怡莲,302.848,0.4,2,0,6,2596.608,6,0,0,0
9273,1398732,冬装—羽绒服—0928,邓秋-11590,2025-11-28,中国,中南,钟祥,羽绒服,邓秋,湖北,冬装,公司,2025-11-22,王倩倩,21.84,0,2,0,6,245,6,0,0,0
9274,5082514,冬装—冲锋衣—0344,陈昌-11035,2025-11-28,中国,华北,乌海,冲锋衣,陈昌,内蒙古,冬装,消费者,2025-11-22,张怡莲,2.94,0,7,0,6,337.12,6,0,0,0
9275,1826929,秋装—裤子—2893,殷昌-11080,2025-11-28,中国,中南,梅州,裤子,殷昌,广东,秋装,消费者,2025-11-22,王倩倩,595,0,2,0,6,1417.08,6,0,0,0
9276,5339863,冬装—帽子—1898,李康-15385,2025-11-29,中国,华北,天津,帽子,李康,天津,冬装,消费者,2025-11-22,张怡莲,12.6,0,3,0,6,54.18,7,0,1,0
9277,5339863,冬装—冲锋衣—0344,李康-15385,2025-11-29,中国,华北,天津,冲锋衣,李康,天津,冬装,消费者,2025-11-22,张怡莲,19.88,0,2,0,6,94.92,7,0,1,0
9278,5339863,冬装—手套—0574,李康-15385,2025-11-29,中国,华北,天津,手套,李康,天津,冬装,消费者,2025-11-22,张怡莲,223.02,0,3,0,6,769.44,7,0,1,0
9279,3834707,冬装—围巾—1047,何晨-11140,2025-11-25,中国,华北,北京,围巾,何晨,北京,冬装,消费者,2025-11-23,张怡莲,108.08,0,4,0,3,903.84,2,0,-1,0
9280,3834707,冬装—棉袜—4429,何晨-11140,2025-11-25,中国,华北,北京,棉袜,何晨,北京,冬装,消费者,2025-11-23,张怡莲,68.46,0,3,0,3,529.2,2,0,-1,0
9281,3834707,冬装—保暖内衣—1614,何晨-11140,2025-11-25,中国,华北,北京,保暖内衣,何晨,北京,冬装,消费者,2025-11-23,张怡莲,25.48,0,2,0,3,285.04,2,0,-1,0
9282,4282122,冬装—棉衣—3093,马丽-15910,2025-11-25,中国,中南,惠州,棉衣,马丽,广东,冬装,消费者,2025-11-23,王倩倩,59.92,0,2,0,3,130.48,2,0,-1,0
9283,4479160,秋装—秋裤—4759,赵盛-20320,2025-11-27,中国,华北,张家口,秋裤,赵盛,河北,秋装,小型企业,2025-11-23,张怡莲,370.44,0,3,0,6,5296.2,4,0,-1,1
9284,4479160,秋装—裤子—2893,赵盛-20320,2025-11-27,中国,华北,张家口,裤子,赵盛,河北,秋装,小型企业,2025-11-23,张怡莲,1411.2,0,5,0,6,2940,4,1,-1,0
9285,3852845,冬装—羽绒服—0928,黎雯-21745,2025-11-28,中国,华北,济宁,羽绒服,黎雯,内蒙古,冬装,公司,2025-11-23,张怡莲,6.16,0,2,0,6,124.88,5,0,-1,0
9286,3852845,冬装—围巾—1047,黎雯-21745,2025-11-28,中国,华北,济宁,围巾,黎雯,内蒙古,冬装,公司,2025-11-23,张怡莲,63.84,0,4,0,6,581.84,5,0,-1,0
9287,3028018,冬装—保暖内衣—1614,汤欢-14185,2025-11-29,中国,西北,汉中,保暖内衣,汤欢悦,陕西,冬装,消费者,2025-11-23,江奕健,107.94,0,3,0,6,263.76,6,0,0,0
9288,2770008,秋装—外套—4928,肖良-17125,2025-11-29,中国,中南,商丘,外套,肖良,河南,秋装,消费者,2025-11-23,王倩倩,272.16,0,4,0,6,1361.36,6,0,0,0
9289,5444149,冬装—手套—0574,柯婵-10930,2025-11-29,中国,东北,鞍山,手套,柯婵,辽宁,冬装,小型企业,2025-11-23,郝杰,-492.996,0.8,3,0,6,133.224,6,-1,0,0
9290,3289723,冬装—羽绒服—0928,赵芳-12730,2025-11-24,中国,华东,莱州,羽绒服,赵芳,山东,冬装,消费者,2025-11-24,杨洪光,24.5,0,5,1,0,307.3,0,0,0,0
9291,2957814,秋装—秋衣—2874,韦磊-16135,2025-11-26,中国,东北,昌图,秋衣,韦磊,辽宁,秋装,小型企业,2025-11-24,郝杰,-20.72,0.4,4,0,1,619.92,2,0,1,0
9292,2957814,夏装—短袖—1460,韦磊-16135,2025-11-26,中国,东北,昌图,短袖,韦磊,辽宁,夏装,小型企业,2025-11-24,郝杰,-1483.272,0.4,6,0,1,2405.088,2,-1,1,0
9293,5497693,夏装—短袖—1460,龚松-20710,2025-11-27,中国,西北,榆林,短袖,龚松,陕西,夏装,小型企业,2025-11-24,江奕健,508.2,0,5,1,1,1588.3,3,0,1,0
9294,5784606,冬装—手套—0574,赵升-20065,2025-11-27,中国,中南,衡阳,手套,赵升,湖南,冬装,消费者,2025-11-24,王倩倩,-11.816,0.2,1,0,1,104.384,3,0,1,0
9295,2508741,夏装—短裤—0339,罗婵-10960,2025-11-28,中国,东北,大连,短裤,罗婵,辽宁,夏装,消费者,2025-11-24,郝杰,68.992,0.4,2,1,3,829.752,4,0,1,0
9296,4525677,夏装—短袖—1460,夏松-20665,2025-11-28,中国,华东,启东,短袖,夏松,江苏,夏装,小型企业,2025-11-24,杨洪光,-134.4,0.4,10,0,6,2016,4,0,-1,0
9297,4505574,秋装—外套—4928,邵伟-21565,2025-11-29,中国,华东,金沙,外套,邵伟,江苏,秋装,公司,2025-11-24,杨洪光,-28.112,0.4,4,1,6,560.448,5,0,-1,0
9298,5088485,冬装—帽子—1898,杨栋-12340,2025-11-29,中国,华北,北京,帽子,杨栋,北京,冬装,公司,2025-11-24,张怡莲,25.76,0,8,1,6,178.08,5,0,-1,0
9299,3529472,冬装—棉袜—4429,曹琼-19675,2025-11-29,中国,华东,上海,棉袜,曹琼,上海,冬装,小型企业,2025-11-24,杨洪光,676.2,0,7,0,6,1381.8,5,0,-1,0
9300,4505574,冬装—棉袜—4429,邵伟-21565,2025-11-29,中国,华东,金沙,棉袜,邵伟,江苏,冬装,公司,2025-11-24,杨洪光,-59.388,0.4,3,0,6,208.152,5,0,-1,0
9301,5278891,冬装—围巾—1047,林磊-16045,2025-12-1,中国,东北,抚顺,围巾,林磊,辽宁,冬装,小型企业,2025-11-24,郝杰,130.2,0,5,1,6,396.2,7,0,1,0
9302,3351509,冬装—毛衣—0979,范娜-18445,2025-11-25,中国,西北,汉中,毛衣,范娜,陕西,冬装,小型企业,2025-11-25,江奕健,156.24,0,2,1,0,710.64,0,0,0,0
9303,3588463,冬装—围巾—1047,钱珊-19855,2025-11-25,中国,中南,潮州,围巾,钱珊,广东,冬装,公司,2025-11-25,王倩倩,43.12,0,1,1,0,123.34,0,0,0,0
9304,3588463,秋装—秋裤—4759,钱珊-19855,2025-11-25,中国,中南,潮州,秋裤,钱珊,广东,秋装,公司,2025-11-25,王倩倩,114.24,0,2,0,0,1144.36,0,0,0,0
9305,3588463,冬装—手套—0574,钱珊-19855,2025-11-25,中国,中南,潮州,手套,钱珊,广东,冬装,公司,2025-11-25,王倩倩,-56.112,0.2,3,0,0,557.088,0,0,0,0
9306,3588463,秋装—裤子—2893,钱珊-19855,2025-11-25,中国,中南,潮州,裤子,钱珊,广东,秋装,公司,2025-11-25,王倩倩,3117.1,0,5,0,0,14844.9,0,1,0,1
9307,3588463,秋装—秋衣—2874,钱珊-19855,2025-11-25,中国,中南,潮州,秋衣,钱珊,广东,秋装,公司,2025-11-25,王倩倩,333.9,0,5,0,0,1286.6,0,0,0,0
9308,3526566,夏装—短裙—2151,秦蔓-17920,2025-11-27,中国,华北,天津,短裙,秦蔓楚,天津,夏装,消费者,2025-11-25,张怡莲,-211.365,0.25,1,0,1,932.295,2,0,1,0
9309,1973789,冬装—冲锋衣—0344,佘凤-12970,2025-11-28,中国,华东,滕州,冲锋衣,佘凤,山东,冬装,公司,2025-11-25,杨洪光,60.48,0,6,0,1,304.08,3,0,1,0
9310,3232413,冬装—保暖内衣—1614,方蔓-17950,2025-11-29,中国,中南,广州,保暖内衣,方蔓楚,广东,冬装,消费者,2025-11-25,王倩倩,23.52,0,6,0,6,168,4,0,-1,0
9311,5235171,冬装—手套—0574,孙诚-11320,2025-11-29,中国,华东,江都,手套,孙诚,江苏,冬装,消费者,2025-11-25,杨洪光,-261.688,0.8,2,0,6,102.592,4,0,-1,0
9312,5673737,冬装—棉衣—3093,郭莲-17005,2025-11-29,中国,西北,西安,棉衣,郭莲,陕西,冬装,消费者,2025-11-25,江奕健,3.78,0,3,0,6,200.76,4,0,-1,0
9313,4497736,秋装—裤子—2893,朱丽-17335,2025-11-29,中国,东北,七台河,裤子,朱丽丽,黑龙江,秋装,小型企业,2025-11-25,郝杰,1355.76,0,9,1,6,3768.66,4,1,-1,0
9314,4178476,秋装—秋衣—2874,孙斯-21010,2025-11-29,中国,中南,广州,秋衣,孙斯云,广东,秋装,消费者,2025-11-25,王倩倩,298.9,0,5,1,6,5981.5,4,0,-1,1
9315,5673737,冬装—冲锋衣—0344,郭莲-17005,2025-11-29,中国,西北,西安,冲锋衣,郭莲,陕西,冬装,消费者,2025-11-25,江奕健,7.84,0,4,0,6,200.48,4,0,-1,0
9316,5673737,夏装—短袖—1460,郭莲-17005,2025-11-29,中国,西北,西安,短袖,郭莲,陕西,夏装,消费者,2025-11-25,江奕健,4862.2,0,5,0,6,11050.9,4,1,-1,1
9317,5373243,冬装—冲锋衣—0344,彭婉-21370,2025-11-29,中国,华东,德州,冲锋衣,彭婉,山东,冬装,公司,2025-11-25,杨洪光,36.12,0,2,0,6,80.64,4,0,-1,0
9318,2328434,夏装—短袖—1460,戴壁-10480,2025-11-29,中国,华东,常州,短袖,戴壁,江苏,夏装,消费者,2025-11-25,杨洪光,-440.16,0.4,5,0,3,1199.94,4,-1,1,0
9319,3211633,冬装—保暖内衣—1614,赖聪-11680,2025-11-30,中国,西南,乐山,保暖内衣,赖聪,四川,冬装,消费者,2025-11-25,姜伟,8.4,0,2,0,6,422.24,5,0,-1,0
9320,3211633,冬装—棉衣—3093,赖聪-11680,2025-11-30,中国,西南,乐山,棉衣,赖聪,四川,冬装,消费者,2025-11-25,姜伟,-100.352,0.4,8,0,6,315.168,5,0,-1,0
9321,3211633,冬装—羽绒服—0928,赖聪-11680,2025-11-30,中国,西南,乐山,羽绒服,赖聪,四川,冬装,消费者,2025-11-25,姜伟,43.68,0,3,0,6,219.24,5,0,-1,0
9322,3739147,冬装—手套—0574,贾保-10300,2025-11-30,中国,西北,肃州,手套,贾保,甘肃,冬装,公司,2025-11-25,江奕健,-340.2,0.8,2,0,6,90.72,5,0,-1,0
9323,4537572,冬装—围巾—1047,田江-14635,2025-11-30,中国,华北,忻州,围巾,田江丽,山西,冬装,公司,2025-11-25,张怡莲,80.92,0,1,1,6,253.12,5,0,-1,0
9324,4850175,冬装—毛衣—0979,丁蔓-18025,2025-11-30,中国,东北,南岔,毛衣,丁蔓楚,黑龙江,冬装,消费者,2025-11-25,郝杰,5320.98,0,9,0,6,22173.48,5,1,-1,1
9325,4759076,秋装—裤子—2893,徐莲-17080,2025-11-30,中国,华东,湖州,裤子,徐莲,浙江,秋装,消费者,2025-11-25,杨洪光,-299.376,0.4,2,0,6,780.864,5,0,-1,0
9326,4759076,冬装—棉袜—4429,徐莲-17080,2025-11-30,中国,华东,湖州,棉袜,徐莲,浙江,冬装,消费者,2025-11-25,杨洪光,-15.848,0.4,2,0,6,86.352,5,0,-1,0
9327,2203847,秋装—外套—4928,武杰-14815,2025-11-30,中国,华东,威海,外套,武杰,山东,秋装,小型企业,2025-11-25,杨洪光,3260.6,0,5,0,6,7247.1,5,1,-1,1
9328,3211633,秋装—秋裤—4759,赖聪-11680,2025-11-30,中国,西南,乐山,秋裤,赖聪,四川,秋装,消费者,2025-11-25,姜伟,-657.664,0.4,4,0,6,1408.176,5,-1,-1,0
9329,3211633,秋装—秋裤—4759,赖聪-11680,2025-11-30,中国,西南,乐山,秋裤,赖聪,四川,秋装,消费者,2025-11-25,姜伟,-887.04,0.4,2,0,6,1330.56,5,-1,-1,0
9330,2686699,夏装—长裙—2425,程德-12040,2025-11-30,中国,华东,宜春,长裙,程德,江西,夏装,小型企业,2025-11-25,杨洪光,363.3,0,5,0,3,1211,5,0,1,0
9331,2686699,秋装—秋衣—2874,程德-12040,2025-11-30,中国,华东,宜春,秋衣,程德,江西,秋装,小型企业,2025-11-25,杨洪光,346.64,0,2,0,3,2311.96,5,0,1,0
9332,3883671,秋装—秋裤—4759,田江-14635,2025-12-1,中国,华东,南昌,秋裤,田江丽,江西,秋装,公司,2025-11-25,杨洪光,1790.88,0,3,0,6,4477.62,6,1,0,1
9333,5816959,秋装—裤子—2893,苏涛-21220,2025-11-28,中国,中南,荆门,裤子,苏涛,湖北,秋装,消费者,2025-11-26,王倩倩,-419.916,0.4,3,1,3,699.804,2,-1,-1,0
9334,5816959,冬装—帽子—1898,苏涛-21220,2025-11-28,中国,中南,荆门,帽子,苏涛,湖北,冬装,消费者,2025-11-26,王倩倩,-11.368,0.4,1,1,3,25.032,2,0,-1,0
9335,5816959,冬装—帽子—1898,苏涛-21220,2025-11-28,中国,中南,荆门,帽子,苏涛,湖北,冬装,消费者,2025-11-26,王倩倩,3.444,0.4,3,1,3,37.044,2,0,-1,0
9336,5099065,夏装—长裙—2425,袁关-15670,2025-11-28,中国,中南,沙市,长裙,袁关茵,湖北,夏装,消费者,2025-11-26,王倩倩,46.536,0.4,1,1,1,311.136,2,0,1,0
9337,1637441,冬装—棉衣—3093,邱德-12055,2025-11-28,中国,华东,滁州,棉衣,邱德,安徽,冬装,小型企业,2025-11-26,杨洪光,15.68,0,2,1,3,174.72,2,0,-1,0
9338,1637441,秋装—秋裤—4759,邱德-12055,2025-11-28,中国,华东,滁州,秋裤,邱德,安徽,秋装,小型企业,2025-11-26,杨洪光,114.24,0,2,1,3,1144.36,2,0,-1,0
9339,5816959,秋装—裤子—2893,苏涛-21220,2025-11-28,中国,中南,荆门,裤子,苏涛,湖北,秋装,消费者,2025-11-26,王倩倩,-2043.832,0.4,2,0,3,3606.288,2,-1,-1,0
9340,3010037,冬装—毛衣—0979,薛强-19330,2025-11-29,中国,东北,恒山,毛衣,薛强,黑龙江,冬装,消费者,2025-11-26,郝杰,1776.32,0,2,0,3,4934.44,3,1,0,1
9341,3042636,夏装—短袖—1460,巩珑-17845,2025-11-29,中国,中南,广州,短袖,巩珑,广东,夏装,消费者,2025-11-26,王倩倩,674.688,0.1,4,1,3,2430.288,3,0,0,0
9342,3042636,夏装—短袖—1460,巩珑-17845,2025-11-29,中国,中南,广州,短袖,巩珑,广东,夏装,消费者,2025-11-26,王倩倩,35.504,0.1,2,1,3,801.864,3,0,0,0
9343,4150128,冬装—围巾—1047,白德-12205,2025-11-29,中国,华东,烟台,围巾,白德伟,山东,冬装,消费者,2025-11-26,杨洪光,117.6,0,4,0,1,327.04,3,0,1,0
9344,4150128,冬装—手套—0574,白德-12205,2025-11-29,中国,华东,烟台,手套,白德伟,山东,冬装,消费者,2025-11-26,杨洪光,38.92,0,2,0,1,434.84,3,0,1,0
9345,4092793,夏装—短裤—0339,潘博-10540,2025-11-29,中国,华东,无锡,短裤,潘博,江苏,夏装,消费者,2025-11-26,杨洪光,68.992,0.4,2,0,3,829.752,3,0,0,0
9346,4150128,冬装—围巾—1047,白德-12205,2025-11-29,中国,华东,烟台,围巾,白德伟,山东,冬装,消费者,2025-11-26,杨洪光,20.16,0,2,0,1,91.84,3,0,1,0
9347,4150128,夏装—短袖—1460,白德-12205,2025-11-29,中国,华东,烟台,短袖,白德伟,山东,夏装,消费者,2025-11-26,杨洪光,576.24,0,7,0,1,4804.94,3,0,1,1
9348,3010037,秋装—秋裤—4759,薛强-19330,2025-11-29,中国,东北,恒山,秋裤,薛强,黑龙江,秋装,消费者,2025-11-26,郝杰,1162.56,0,6,0,3,4152.96,3,1,0,1
9349,3010037,冬装—羽绒服—0928,薛强-19330,2025-11-29,中国,东北,恒山,羽绒服,薛强,黑龙江,冬装,消费者,2025-11-26,郝杰,61.6,0,5,0,3,389.2,3,0,0,0
9350,4180783,夏装—短裤—0339,蔡晨-11200,2025-11-29,中国,华东,青岛,短裤,蔡晨,山东,夏装,消费者,2025-11-26,杨洪光,700.56,0,3,0,1,2416.68,3,1,1,0
9351,3042636,秋装—裤子—2893,巩珑-17845,2025-11-29,中国,中南,广州,裤子,巩珑,广东,秋装,消费者,2025-11-26,王倩倩,1164.66,0,3,0,3,2427.18,3,1,0,0
9352,5378913,冬装—棉袜—4429,邱刚-13120,2025-11-30,中国,西南,成都,棉袜,邱刚,四川,冬装,公司,2025-11-26,姜伟,-95.48,0.4,2,0,6,211.68,4,0,-1,0
9353,5082514,冬装—手套—0574,吕欢-14155,2025-11-30,中国,华东,丰县,手套,吕欢悦,江苏,冬装,消费者,2025-11-26,杨洪光,-289.184,0.8,2,0,6,96.376,4,0,-1,0
9354,5378913,夏装—短袖—1460,邱刚-13120,2025-11-30,中国,西南,成都,短袖,邱刚,四川,夏装,公司,2025-11-26,姜伟,151.704,0.4,7,0,6,1013.124,4,0,-1,0
9355,5378913,冬装—毛衣—0979,邱刚-13120,2025-11-30,中国,西南,成都,毛衣,邱刚,四川,冬装,公司,2025-11-26,姜伟,92.988,0.4,3,0,6,697.788,4,0,-1,0
9356,5378913,冬装—冲锋衣—0344,邱刚-13120,2025-11-30,中国,西南,成都,冲锋衣,邱刚,四川,冬装,公司,2025-11-26,姜伟,65.8,0,5,0,6,264.6,4,0,-1,0
9357,3064630,秋装—裤子—2893,王立-16585,2025-11-30,中国,华东,聊城,裤子,王立勤,山东,秋装,公司,2025-11-26,杨洪光,5623.8,0,5,0,6,15201.2,4,1,-1,1
9358,5082514,冬装—羽绒服—0928,吕欢-14155,2025-11-30,中国,华东,丰县,羽绒服,吕欢悦,江苏,冬装,消费者,2025-11-26,杨洪光,46.2,0,5,0,6,422.8,4,0,-1,0
9359,1498643,冬装—毛衣—0979,俞蔓-18040,2025-12-1,中国,东北,铁岭,毛衣,俞蔓楚,辽宁,冬装,公司,2025-11-26,郝杰,-0.392,0.4,7,0,6,9723.168,5,0,-1,1
9360,1498643,冬装—棉衣—3093,俞蔓-18040,2025-12-1,中国,东北,铁岭,棉衣,俞蔓楚,辽宁,冬装,公司,2025-11-26,郝杰,-74.256,0.4,4,0,6,152.544,5,0,-1,0
9361,1498643,秋装—裤子—2893,俞蔓-18040,2025-12-1,中国,东北,铁岭,裤子,俞蔓楚,辽宁,秋装,公司,2025-11-26,郝杰,-4988.2,0.4,7,0,6,12468.54,5,-1,-1,1
9362,5425854,冬装—保暖内衣—1614,巩荣-19735,2025-12-3,中国,华东,扬州,保暖内衣,巩荣,江苏,冬装,消费者,2025-11-26,杨洪光,14.84,0,1,0,6,36.4,7,0,1,0
9363,2267443,夏装—短裤—0339,彭绅-19975,2025-11-28,中国,华东,宁海,短裤,彭绅,山东,夏装,公司,2025-11-27,杨洪光,1983.52,0,7,0,1,4132.66,1,1,0,1
9364,5897280,冬装—手套—0574,邓惠-14470,2025-11-29,中国,东北,沈阳,手套,邓惠,辽宁,冬装,消费者,2025-11-27,郝杰,-160.384,0.8,2,0,3,49.336,2,0,-1,0
9365,5171199,冬装—棉衣—3093,梁安-10195,2025-12-1,中国,东北,抚顺,棉衣,梁安,辽宁,冬装,公司,2025-11-27,郝杰,-12.712,0.4,2,1,6,107.688,4,0,-1,0
9366,1166865,冬装—冲锋衣—0344,巩嘉-14500,2025-12-1,中国,中南,武汉,冲锋衣,巩嘉丽,湖北,冬装,消费者,2025-11-27,王倩倩,7,0,2,0,6,103.88,4,0,-1,0
9367,5146329,冬装—手套—0574,黄雯-21715,2025-12-1,中国,中南,襄樊,手套,黄雯,湖北,冬装,小型企业,2025-11-27,王倩倩,-290.472,0.8,2,0,6,96.768,4,0,-1,0
9368,3526566,冬装—羽绒服—0928,黄雯-21715,2025-12-1,中国,华东,宁阳,羽绒服,黄雯,山东,冬装,小型企业,2025-11-27,杨洪光,34.16,0,4,0,6,382.48,4,0,-1,0
9369,3561948,冬装—棉衣—3093,钱珑-17830,2025-12-2,中国,华东,睢城,棉衣,钱珑,江苏,冬装,消费者,2025-11-27,杨洪光,-1.344,0.4,2,0,6,78.456,5,0,-1,0
9370,3561948,冬装—棉袜—4429,钱珑-17830,2025-12-2,中国,华东,睢城,棉袜,钱珑,江苏,冬装,消费者,2025-11-27,杨洪光,-50.96,0.4,2,0,6,190.68,5,0,-1,0
9371,3561948,夏装—短裤—0339,钱珑-17830,2025-12-2,中国,华东,睢城,短裤,钱珑,江苏,夏装,消费者,2025-11-27,杨洪光,-1386.784,0.4,4,0,6,4622.016,5,-1,-1,1
9372,4988987,冬装—羽绒服—0928,罗君-15235,2025-12-2,中国,东北,哈尔滨,羽绒服,罗君,黑龙江,冬装,消费者,2025-11-27,郝杰,370.44,0,7,0,6,976.08,5,0,-1,0
9373,4988987,冬装—保暖内衣—1614,罗君-15235,2025-12-2,中国,东北,哈尔滨,保暖内衣,罗君,黑龙江,冬装,消费者,2025-11-27,郝杰,48.72,0,2,0,6,106.4,5,0,-1,0
9374,3232918,冬装—帽子—1898,彭绅-19975,2025-12-2,中国,华东,黄山,帽子,彭绅,安徽,冬装,公司,2025-11-27,杨洪光,246.96,0,12,0,6,2755.2,5,0,-1,0
9375,4713954,冬装—手套—0574,程根-13210,2025-12-3,中国,西南,昆明,手套,程根基,云南,冬装,消费者,2025-11-27,姜伟,43.12,0,2,0,6,206.36,6,0,0,0
9376,4590873,夏装—短袖—1460,罗昌-11050,2025-12-4,中国,华东,安庆,短袖,罗昌,安徽,夏装,公司,2025-11-27,杨洪光,323.4,0,5,1,6,1293.6,7,0,1,0
9377,3261036,冬装—围巾—1047,佘巧-19480,2025-12-4,中国,华东,宿州,围巾,佘巧,安徽,冬装,消费者,2025-11-27,杨洪光,12.18,0,1,0,6,87.5,7,0,1,0
9378,2204927,冬装—帽子—1898,熊荣-19720,2025-11-28,中国,中南,长沙,帽子,熊荣,湖南,冬装,消费者,2025-11-28,王倩倩,22.4,0,1,1,0,59.22,0,0,0,0
9379,1398198,秋装—外套—4928,邵娜-18565,2025-11-30,中国,华东,文登,外套,邵娜,山东,秋装,小型企业,2025-11-28,杨洪光,2292.36,0,6,0,3,4678.8,2,1,-1,1
9380,1398198,夏装—长裙—2425,邵娜-18565,2025-11-30,中国,华东,文登,长裙,邵娜,山东,夏装,小型企业,2025-11-28,杨洪光,77.84,0,4,0,3,354.48,2,0,-1,0
9381,1398198,冬装—羽绒服—0928,邵娜-18565,2025-11-30,中国,华东,文登,羽绒服,邵娜,山东,冬装,小型企业,2025-11-28,杨洪光,43.96,0,2,0,3,157.64,2,0,-1,0
9382,5180154,冬装—棉袜—4429,夏芯-13960,2025-11-30,中国,华东,温州,棉袜,夏芯,浙江,冬装,消费者,2025-11-28,杨洪光,-72.324,0.4,7,0,1,856.716,2,0,1,0
9383,1730893,秋装—秋裤—4759,潘琼-19630,2025-12-2,中国,华东,江都,秋裤,潘琼,江苏,秋装,公司,2025-11-28,杨洪光,-712.544,0.4,4,1,3,3561.936,4,-1,1,0
9384,1730893,冬装—毛衣—0979,潘琼-19630,2025-12-2,中国,华东,江都,毛衣,潘琼,江苏,冬装,公司,2025-11-28,杨洪光,-85.176,0.4,2,1,3,318.864,4,0,1,0
9385,3409532,夏装—长裙—2425,郝柏-18940,2025-12-2,中国,华北,天津,长裙,郝柏,天津,夏装,消费者,2025-11-28,张怡莲,1538.88,0,6,0,3,3078.6,4,1,1,0
9386,3409532,秋装—裤子—2893,郝柏-18940,2025-12-2,中国,华北,天津,裤子,郝柏,天津,秋装,消费者,2025-11-28,张怡莲,76.44,0,6,0,3,3827.04,4,0,1,0
9387,3409532,秋装—外套—4928,郝柏-18940,2025-12-2,中国,华北,天津,外套,郝柏,天津,秋装,消费者,2025-11-28,张怡莲,472.08,0,2,0,3,2485,4,0,1,0
9388,3188485,夏装—短裤—0339,薛磊-15985,2025-12-2,中国,东北,丹东,短裤,薛磊,辽宁,夏装,消费者,2025-11-28,郝杰,-928.256,0.4,4,0,6,4639.824,4,-1,-1,1
9389,1730893,冬装—冲锋衣—0344,潘琼-19630,2025-12-2,中国,华东,江都,冲锋衣,潘琼,江苏,冬装,公司,2025-11-28,杨洪光,137.9,0,5,0,3,294.7,4,0,1,0
9390,5386927,秋装—外套—4928,邹凤-13000,2025-12-2,中国,华北,牙克石,外套,邹凤,内蒙古,秋装,消费者,2025-11-28,张怡莲,-305.76,0.4,2,0,6,470.4,4,0,-1,0
9391,3291123,冬装—帽子—1898,佘凤-12970,2025-12-3,中国,华东,合肥,帽子,佘凤,安徽,冬装,公司,2025-11-28,杨洪光,62.3,0,5,0,6,348.6,5,0,-1,0
